user_id,signup_date,home_country,kyc_status,kyc_method
2171,2024-06-24,CA,Verified,Bank Verification
2172,2025-01-08,US,Verified,Bank Verification
2173,2023-12-04,UK,Verified,Document Upload
2174,2024-07-12,CA,Failed,Bank Verification
2175,2024-03-26,CA,Verified,Bank Verification
2176,2024-07-05,UK,Pending,Utility Bill
2177,2025-06-04,UK,Verified,Utility Bill
2178,2024-07-09,US,Verified,Document Upload
2179,2024-11-11,UK,Verified,Document Upload
2180,2024-06-15,US,Verified,Document Upload
2181,2025-03-13,US,Verified,Bank Verification
2182,2024-07-05,CA,Failed,Utility Bill
2183,2024-03-11,CA,Pending,Utility Bill
2184,2025-06-01,US,Verified,Document Upload
2185,2024-10-30,US,Verified,Bank Verification
2186,2024-06-12,US,Verified,Document Upload
2187,2025-03-19,US,Verified,Utility Bill
2188,2024-07-23,UK,Verified,Utility Bill
2189,2025-04-21,CA,Verified,Document Upload
2190,2025-02-16,UK,Pending,Document Upload
2191,2025-04-22,CA,Verified,Document Upload
2192,2024-10-24,UK,Pending,Bank Verification
2193,2024-06-03,UK,Verified,Bank Verification
2194,2025-02-05,UK,Verified,Bank Verification
2195,2024-02-01,UK,Verified,Document Upload
2196,2024-02-12,UK,Verified,Bank Verification
2197,2024-05-20,UK,Verified,Bank Verification
2198,2025-01-13,UK,Verified,Utility Bill
2199,2024-02-29,CA,Verified,Document Upload
2200,2025-03-20,UK,Failed,Bank Verification
2201,2025-03-18,CA,Verified,Document Upload
2202,2024-03-23,UK,Verified,Bank Verification
2203,2024-04-30,UK,Verified,Bank Verification
2204,2024-04-13,UK,Pending,Document Upload
2205,2024-10-31,UK,Failed,Utility Bill
2206,2024-02-21,CA,Verified,Bank Verification
2207,2025-01-05,UK,Verified,Document Upload
2208,2024-05-30,CA,Verified,Utility Bill
2209,2024-11-05,UK,Verified,Document Upload
2210,2024-10-26,CA,Verified,Utility Bill
2211,2024-09-16,UK,Verified,Bank Verification
2212,2024-09-22,CA,Verified,Document Upload
2213,2024-06-22,UK,Verified,Document Upload
2214,2024-08-08,UK,Verified,Document Upload
2215,2024-02-16,UK,Verified,Utility Bill
2216,2024-07-16,UK,Verified,Bank Verification
2217,2023-12-01,US,Verified,Utility Bill
2218,2023-12-30,US,Failed,Bank Verification
2219,2024-01-13,UK,Verified,Utility Bill
2220,2025-01-20,UK,Verified,Document Upload
2221,2024-02-19,US,Verified,Document Upload
2222,2024-04-09,UK,Verified,Utility Bill
2223,2024-05-29,US,Verified,Bank Verification
2224,2025-06-11,UK,Verified,Utility Bill
2225,2024-07-03,US,Failed,Utility Bill
2226,2025-03-04,US,Verified,Bank Verification
2227,2025-02-24,UK,Verified,Bank Verification
2228,2023-12-30,US,Verified,Document Upload
2229,2024-08-18,UK,Pending,Document Upload
2230,2025-01-28,UK,Pending,Bank Verification
2231,2024-07-31,CA,Verified,Bank Verification
2232,2024-09-02,US,Verified,Utility Bill
2233,2025-01-10,CA,Verified,Document Upload
2234,2024-01-15,US,Verified,Document Upload
2235,2024-03-05,CA,Failed,Utility Bill
2236,2024-06-12,CA,Pending,Bank Verification
2237,2024-02-26,CA,Verified,Bank Verification
2238,2024-09-15,UK,Verified,Bank Verification
2239,2024-02-10,UK,Pending,Document Upload
2240,2024-05-16,CA,Verified,Document Upload
2241,2024-06-23,CA,Pending,Utility Bill
2242,2023-12-11,UK,Verified,Document Upload
2243,2025-06-08,US,Failed,Utility Bill
2244,2024-01-01,CA,Verified,Utility Bill
2245,2024-10-26,US,Verified,Document Upload
2246,2025-03-09,UK,Pending,Bank Verification
2247,2025-05-10,CA,Verified,Document Upload
2248,2025-04-02,UK,Verified,Bank Verification
2249,2025-01-22,UK,Pending,Utility Bill
2250,2025-01-07,CA,Verified,Document Upload
2251,2024-05-13,UK,Verified,Document Upload
2252,2025-03-30,UK,Failed,Utility Bill
2253,2025-03-22,UK,Verified,Utility Bill
2254,2024-04-11,US,Pending,Document Upload
2255,2025-02-11,UK,Failed,Utility Bill
2256,2024-03-02,US,Verified,Bank Verification
2257,2024-08-28,UK,Verified,Document Upload
2258,2025-04-01,CA,Failed,Document Upload
2259,2024-12-26,US,Verified,Bank Verification
2260,2025-05-10,UK,Pending,Document Upload
2261,2024-08-11,CA,Verified,Bank Verification
2262,2024-12-18,US,Verified,Document Upload
2263,2025-01-01,UK,Verified,Utility Bill
2264,2024-05-25,US,Verified,Document Upload
2265,2024-12-26,CA,Verified,Document Upload
2266,2024-04-07,UK,Pending,Utility Bill
2267,2025-02-23,CA,Pending,Document Upload
2268,2024-10-01,UK,Verified,Bank Verification
2269,2025-01-12,UK,Verified,Utility Bill
2270,2024-06-21,UK,Verified,Bank Verification
2271,2024-02-07,UK,Verified,Document Upload
2272,2024-01-15,CA,Verified,Document Upload
2273,2024-02-19,UK,Verified,Utility Bill
2274,2024-02-05,UK,Verified,Document Upload
2275,2024-07-18,US,Verified,Document Upload
2276,2025-04-14,US,Verified,Document Upload
2277,2024-06-19,UK,Verified,Document Upload
2278,2024-05-10,UK,Verified,Bank Verification
2279,2024-07-26,UK,Verified,Document Upload
2280,2024-04-04,UK,Verified,Document Upload
2281,2024-10-11,US,Verified,Bank Verification
2282,2024-01-20,US,Verified,Bank Verification
2283,2023-12-29,UK,Verified,Bank Verification
2284,2024-10-25,UK,Verified,Bank Verification
2285,2024-05-06,US,Verified,Bank Verification
2286,2025-03-24,CA,Verified,Document Upload
2287,2024-08-05,US,Verified,Document Upload
2288,2024-09-23,UK,Verified,Document Upload
2289,2024-05-30,US,Verified,Document Upload
2290,2024-11-21,US,Verified,Document Upload
2291,2025-04-23,US,Verified,Utility Bill
2292,2024-11-08,Unknown,Verified,Document Upload
2293,2024-02-12,US,Verified,Bank Verification
2294,2024-03-20,UK,Verified,Bank Verification
2295,2024-02-10,US,Verified,Utility Bill
2296,2024-06-14,CA,Verified,Bank Verification
2297,2024-09-17,US,Verified,Bank Verification
2298,2024-05-29,US,Failed,Utility Bill
2299,2024-03-29,UK,Verified,Bank Verification
2300,2024-06-13,UK,Verified,Document Upload
2301,2025-04-28,UK,Verified,Utility Bill
2302,2025-04-01,UK,Verified,Bank Verification
2303,2024-10-16,UK,Verified,Document Upload
2304,2025-05-18,CA,Failed,Utility Bill
2305,2024-11-30,UK,Verified,Bank Verification
2306,2024-11-07,UK,Verified,Document Upload
2307,2024-05-06,CA,Verified,Bank Verification
2308,2024-02-22,UK,Pending,Bank Verification
2309,2024-09-08,UK,Verified,Bank Verification
2310,2024-06-16,UK,Failed,Utility Bill
2311,2024-05-08,CA,Verified,Document Upload
2312,2024-03-26,UK,Verified,Bank Verification
2313,2024-10-19,US,Failed,Utility Bill
2314,2024-07-01,UK,Verified,Utility Bill
2315,2025-03-20,US,Verified,Utility Bill
2316,2024-03-30,US,Verified,Bank Verification
2317,2024-06-03,CA,Verified,Document Upload
2318,2023-12-01,US,Verified,Document Upload
2319,2024-01-22,UK,Verified,Document Upload
2320,2024-05-10,UK,Verified,Bank Verification
2321,2025-06-02,UK,Verified,Document Upload
2322,2024-02-15,UK,Failed,Utility Bill
2323,2024-07-25,UK,Verified,Utility Bill
2324,2023-12-14,US,Verified,Bank Verification
2325,2024-12-30,UK,Failed,Bank Verification
2326,2024-04-24,UK,Verified,Document Upload
2327,2025-04-04,CA,Verified,Utility Bill
2328,2024-03-14,UK,Failed,Utility Bill
2329,2024-10-16,UK,Verified,Bank Verification
2330,2025-05-07,UK,Verified,Bank Verification
2331,2024-08-28,UK,Verified,Document Upload
2332,2025-05-31,UK,Verified,Utility Bill
2333,2024-09-23,UK,Verified,Document Upload
2334,2024-01-11,US,Verified,Utility Bill
2335,2024-12-26,UK,Verified,Bank Verification
2336,2025-02-05,UK,Failed,Utility Bill
2337,2024-07-12,US,Verified,Document Upload
2338,2024-12-28,US,Verified,Document Upload
2339,2025-03-17,UK,Pending,Bank Verification
2340,2025-04-04,US,Verified,Bank Verification
2341,2025-02-23,UK,Verified,Bank Verification
2342,2024-06-24,UK,Pending,Document Upload
2343,2025-01-14,UK,Verified,Document Upload
2344,2025-06-04,CA,Verified,Document Upload
2345,2024-01-03,UK,Verified,Document Upload
2346,2024-03-22,UK,Verified,Bank Verification
2347,2025-02-24,CA,Failed,Utility Bill
2348,2025-01-01,UK,Verified,Bank Verification
2349,2025-04-23,US,Pending,Bank Verification
2350,2024-04-22,US,Verified,Document Upload
2351,2024-07-02,UK,Verified,Document Upload
2352,2024-01-18,CA,Failed,Utility Bill
2353,2025-06-04,CA,Verified,Utility Bill
2354,2024-05-23,UK,Verified,Document Upload
2355,2025-03-26,CA,Verified,Bank Verification
2356,2024-10-22,US,Failed,Utility Bill
2357,2024-03-14,UK,Verified,Utility Bill
2358,2024-06-29,UK,Verified,Bank Verification
2359,2023-11-29,UK,Pending,Document Upload
2360,2024-02-19,UK,Verified,Document Upload
2361,2024-10-08,UK,Verified,Document Upload
2362,2024-05-11,UK,Verified,Document Upload
2363,2023-12-28,UK,Verified,Bank Verification
2364,2025-01-28,US,Verified,Document Upload
2365,2023-12-17,UK,Verified,Utility Bill
2366,2025-06-16,UK,Failed,Document Upload
2367,2024-09-10,US,Verified,Document Upload
2368,2024-02-05,CA,Failed,Utility Bill
2369,2024-08-06,UK,Verified,Bank Verification
2370,2024-06-30,UK,Verified,Bank Verification
2371,2024-09-01,CA,Verified,Bank Verification
2372,2025-05-15,UK,Verified,Document Upload
2373,2025-02-20,UK,Verified,Document Upload
2374,2024-08-10,US,Verified,Document Upload
2375,2024-11-01,UK,Verified,Bank Verification
2376,2024-07-20,US,Pending,Bank Verification
2377,2024-05-07,UK,Verified,Bank Verification
2378,2025-01-04,UK,Failed,Bank Verification
2379,2025-02-25,UK,Verified,Bank Verification
2380,2024-02-01,CA,Verified,Utility Bill
2381,2024-07-13,UK,Verified,Bank Verification
2382,2025-02-04,US,Verified,Document Upload
2383,2024-08-10,CA,Verified,Bank Verification
2384,2025-03-31,CA,Verified,Document Upload
2385,2024-04-29,US,Pending,Document Upload
2386,2024-12-26,UK,Pending,Document Upload
2387,2023-11-30,CA,Verified,Bank Verification
2388,2024-12-10,CA,Verified,Document Upload
2389,2024-02-27,US,Verified,Document Upload
2390,2024-02-03,UK,Verified,Bank Verification
2391,2025-03-29,US,Failed,Utility Bill
2392,2024-06-11,UK,Failed,Utility Bill
2393,2024-12-05,UK,Failed,Document Upload
2394,2025-04-12,US,Pending,Document Upload
2395,2024-08-27,UK,Verified,Bank Verification
2396,2024-11-08,UK,Failed,Utility Bill
2397,2024-11-11,CA,Verified,Document Upload
2398,2025-04-23,US,Pending,Document Upload
2399,2024-12-03,CA,Pending,Utility Bill
2400,2024-05-14,UK,Pending,Bank Verification
2401,2024-12-20,US,Verified,Bank Verification
2402,2024-02-19,UK,Verified,Bank Verification
2403,2024-11-19,US,Verified,Document Upload
2404,2025-04-28,UK,Verified,Bank Verification
2405,2024-03-08,UK,Verified,Document Upload
2406,2024-09-09,CA,Verified,Bank Verification
2407,2025-03-20,UK,Pending,Bank Verification
2408,2025-02-01,UK,Failed,Bank Verification
2409,2024-02-06,UK,Verified,Bank Verification
2410,2025-01-09,US,Verified,Document Upload
2411,2024-10-24,US,Verified,Bank Verification
2412,2024-04-21,CA,Verified,Document Upload
2413,2024-06-13,US,Verified,Document Upload
2414,2023-12-12,UK,Verified,Document Upload
2415,2024-03-07,UK,Verified,Document Upload
2416,2025-01-13,US,Failed,Utility Bill
2417,2024-01-29,US,Pending,Utility Bill
2418,2024-08-15,US,Verified,Document Upload
2419,2025-02-11,US,Verified,Bank Verification
2420,2024-12-26,US,Verified,Document Upload
2421,2024-11-05,CA,Verified,Document Upload
2422,2025-05-16,CA,Failed,Bank Verification
2423,2025-05-25,UK,Verified,Utility Bill
2424,2024-07-12,US,Verified,Utility Bill
2425,2024-03-08,CA,Verified,Utility Bill
2426,2025-03-24,US,Failed,Utility Bill
2427,2025-04-07,UK,Pending,Utility Bill
2428,2024-05-25,US,Pending,Document Upload
2429,2024-05-25,UK,Verified,Document Upload
2430,2024-04-21,CA,Verified,Document Upload
2431,2024-01-18,US,Verified,Document Upload
2432,2025-03-31,UK,Verified,Document Upload
2433,2024-09-08,UK,Verified,Document Upload
2434,2024-07-16,UK,Verified,Bank Verification
2435,2024-08-07,US,Failed,Utility Bill
2436,2025-02-22,UK,Failed,Bank Verification
2437,2025-01-08,US,Failed,Bank Verification
2438,2024-04-12,UK,Pending,Bank Verification
2439,2023-12-30,UK,Failed,Utility Bill
2440,2025-01-09,UK,Verified,Bank Verification
2441,2024-09-05,US,Failed,Utility Bill
2442,2024-05-23,UK,Verified,Document Upload
2443,2024-04-22,UK,Pending,Document Upload
2444,2024-06-16,CA,Verified,Bank Verification
2445,2024-02-11,CA,Verified,Document Upload
2446,2024-07-28,UK,Verified,Document Upload
2447,2025-06-18,CA,Verified,Document Upload
2448,2025-02-16,US,Verified,Utility Bill
2449,2024-02-20,UK,Verified,Document Upload
2450,2024-03-02,CA,Verified,Bank Verification
2451,2025-01-19,US,Verified,Document Upload
2452,2024-11-30,CA,Verified,Bank Verification
2453,2024-12-16,UK,Verified,Bank Verification
2454,2024-04-07,UK,Verified,Document Upload
2455,2025-05-27,CA,Verified,Bank Verification
2456,2024-09-23,CA,Verified,Document Upload
2457,2024-08-11,UK,Verified,Bank Verification
2458,2024-10-08,US,Pending,Bank Verification
2459,2024-08-02,UK,Pending,Document Upload
2460,2024-05-11,US,Verified,Document Upload
2461,2024-04-09,US,Pending,Document Upload
2462,2024-12-08,CA,Verified,Document Upload
2463,2024-05-05,US,Verified,Bank Verification
2464,2024-04-11,US,Failed,Bank Verification
2465,2024-02-16,UK,Verified,Utility Bill
2466,2024-10-10,UK,Verified,Document Upload
2467,2025-04-16,UK,Verified,Document Upload
2468,2024-04-24,UK,Verified,Utility Bill
2469,2024-07-09,US,Verified,Bank Verification
2470,2024-05-19,UK,Verified,Bank Verification
2471,2024-05-04,CA,Verified,Bank Verification
2472,2023-12-30,UK,Verified,Bank Verification
2473,2023-12-14,CA,Pending,Utility Bill
2474,2024-10-31,UK,Pending,Document Upload
2475,2025-06-05,US,Verified,Bank Verification
2476,2024-12-04,US,Verified,Document Upload
2477,2025-05-19,CA,Pending,Document Upload
2478,2023-12-01,US,Verified,Document Upload
2479,2024-04-11,US,Verified,Document Upload
2480,2024-08-30,US,Verified,Document Upload
2481,2024-05-18,UK,Verified,Bank Verification
2482,2024-10-25,UK,Failed,Utility Bill
2483,2024-02-24,US,Verified,Utility Bill
2484,2024-05-17,US,Verified,Bank Verification
2485,2024-04-17,US,Verified,Document Upload
2486,2025-01-29,US,Verified,Bank Verification
2487,2025-04-13,UK,Verified,Document Upload
2488,2023-12-23,UK,Failed,Utility Bill
2489,2024-03-30,UK,Failed,Utility Bill
2490,2024-04-17,UK,Verified,Document Upload
2491,2025-04-10,US,Verified,Document Upload
2492,2024-06-16,US,Verified,Bank Verification
2493,2024-06-26,US,Verified,Utility Bill
2494,2025-01-05,CA,Failed,Document Upload
2495,2024-06-10,UK,Verified,Bank Verification
2496,2024-03-16,UK,Verified,Document Upload
2497,2024-04-20,UK,Verified,Bank Verification
2498,2024-01-14,UK,Verified,Bank Verification
2499,2024-09-20,US,Verified,Utility Bill
2500,2024-03-26,UK,Verified,Utility Bill
2501,2024-06-15,US,Pending,Document Upload
2502,2024-01-17,US,Verified,Document Upload
2503,2023-12-28,US,Verified,Bank Verification
2504,2025-04-29,UK,Pending,Document Upload
2505,2024-01-09,CA,Verified,Bank Verification
2506,2024-04-24,UK,Failed,Utility Bill
2507,2024-11-11,UK,Verified,Bank Verification
2508,2024-02-13,UK,Pending,Bank Verification
2509,2024-01-16,US,Verified,Utility Bill
2510,2024-09-22,UK,Failed,Utility Bill
2511,2024-10-27,UK,Verified,Bank Verification
2512,2025-05-06,UK,Verified,Bank Verification
2513,2025-01-17,US,Verified,Document Upload
2514,2024-08-15,UK,Verified,Document Upload
2515,2024-02-26,UK,Verified,Bank Verification
2516,2025-02-02,UK,Verified,Bank Verification
2517,2024-04-06,US,Verified,Document Upload
2518,2025-06-02,US,Pending,Bank Verification
2519,2025-06-18,UK,Verified,Document Upload
2520,2024-01-04,UK,Failed,Utility Bill
2521,2025-06-14,US,Verified,Bank Verification
2522,2024-03-03,UK,Verified,Document Upload
2523,2024-06-19,US,Failed,Utility Bill
2524,2024-06-24,US,Verified,Document Upload
2525,2024-03-12,UK,Verified,Bank Verification
2526,2024-04-20,UK,Verified,Document Upload
2527,2024-02-22,UK,Verified,Bank Verification
2528,2024-06-03,UK,Verified,Document Upload
2529,2023-11-29,CA,Pending,Document Upload
2530,2024-09-30,US,Pending,Bank Verification
2531,2024-10-23,UK,Pending,Bank Verification
2532,2025-04-12,UK,Verified,Bank Verification
2533,2023-12-26,Unknown,Verified,Bank Verification
2534,2025-01-07,CA,Verified,Bank Verification
2535,2024-01-26,US,Failed,Document Upload
2536,2024-09-05,CA,Verified,Document Upload
2537,2025-01-28,UK,Pending,Document Upload
2538,2024-07-24,UK,Failed,Bank Verification
2539,2025-04-20,CA,Failed,Bank Verification
2540,2024-12-31,CA,Verified,Document Upload
2541,2024-07-26,US,Verified,Bank Verification
2542,2025-04-09,US,Verified,Document Upload
2543,2025-05-07,UK,Pending,Document Upload
2544,2024-12-07,UK,Verified,Utility Bill
2545,2024-04-04,UK,Verified,Utility Bill
2546,2025-03-07,US,Verified,Utility Bill
2547,2023-12-25,US,Verified,Document Upload
2548,2024-01-07,US,Failed,Bank Verification
2549,2025-04-30,CA,Pending,Document Upload
2550,2025-02-15,US,Verified,Document Upload
2551,2024-09-06,US,Verified,Document Upload
2552,2024-11-08,CA,Verified,Bank Verification
2553,2024-12-02,CA,Pending,Utility Bill
2554,2024-08-16,US,Verified,Bank Verification
2555,2024-07-02,CA,Verified,Document Upload
2556,2025-01-28,CA,Verified,Document Upload
2557,2024-09-17,CA,Verified,Document Upload
2558,2024-09-11,CA,Failed,Utility Bill
2559,2025-02-03,UK,Verified,Document Upload
2560,2024-08-09,UK,Verified,Document Upload
2561,2024-06-12,CA,Pending,Utility Bill
2562,2025-05-24,UK,Verified,Document Upload
2563,2024-03-22,UK,Verified,Utility Bill
2564,2023-12-28,UK,Verified,Document Upload
2565,2024-05-09,CA,Verified,Utility Bill
2566,2024-08-18,US,Verified,Bank Verification
2567,2024-03-18,UK,Verified,Bank Verification
2568,2025-03-29,UK,Verified,Bank Verification
2569,2024-11-09,UK,Verified,Bank Verification
2570,2023-12-09,UK,Failed,Utility Bill
2571,2024-04-07,UK,Verified,Bank Verification
2572,2025-03-17,UK,Verified,Bank Verification
2573,2025-02-01,UK,Verified,Utility Bill
2574,2024-05-02,US,Verified,Bank Verification
2575,2024-07-26,US,Verified,Document Upload
2576,2024-09-19,US,Verified,Bank Verification
2577,2025-03-29,CA,Failed,Bank Verification
2578,2025-01-25,UK,Pending,Document Upload
2579,2024-08-02,UK,Failed,Bank Verification
2580,2024-11-16,US,Pending,Document Upload
2581,2024-03-10,CA,Verified,Bank Verification
2582,2024-09-19,US,Verified,Utility Bill
2583,2024-02-08,US,Verified,Utility Bill
2584,2024-11-21,US,Pending,Utility Bill
2585,2024-02-22,CA,Verified,Document Upload
2586,2025-01-31,US,Failed,Utility Bill
2587,2024-10-17,US,Pending,Utility Bill
2588,2024-10-26,UK,Verified,Bank Verification
2589,2024-04-17,UK,Verified,Document Upload
2590,2024-10-15,US,Verified,Bank Verification
2591,2025-01-08,UK,Pending,Document Upload
2592,2024-05-24,UK,Verified,Bank Verification
2593,2025-02-06,UK,Verified,Document Upload
2594,2025-02-28,CA,Verified,Document Upload
2595,2024-05-22,UK,Verified,Bank Verification
2596,2025-05-26,UK,Verified,Utility Bill
2597,2024-11-21,US,Verified,Document Upload
2598,2024-03-02,US,Pending,Bank Verification
2599,2024-01-27,UK,Verified,Utility Bill
2600,2025-05-12,CA,Pending,Utility Bill
